Species,Sample ID,Clock 1,Clock 2,Sum,Mean ,Adcyap1,Adcyap2,Sum,Mean
Willow warbler,2D/17,11,11,22,11,NA,NA,NA,NA
Willow warbler,2D/18,11,11,22,11,NA,NA,NA,NA
Willow warbler,2D/19,11,11,22,11,NA,NA,NA,NA
Willow warbler,2D/20,11,13,24,12,NA,NA,NA,NA
Willow warbler,2D/21,11,11,22,11,NA,NA,NA,NA
Willow warbler,2D/22,11,11,22,11,NA,NA,NA,NA
Willow warbler,2D/23,11,11,22,11,NA,NA,NA,NA
Willow warbler,2D/24,11,11,22,11,NA,NA,NA,NA
Willow warbler,3H/01,11,11,22,11,NA,NA,NA,NA
Willow warbler,3H/03,10,11,21,10.5,NA,NA,NA,NA
Willow warbler,3H/04,11,11,22,11,NA,NA,NA,NA
Willow warbler,3H/05,11,11,22,11,NA,NA,NA,NA
Willow warbler,3H/06,11,11,22,11,NA,NA,NA,NA
Willow warbler,3H/07,11,13,24,12,NA,NA,NA,NA
Willow warbler,3H/08,11,11,22,11,NA,NA,NA,NA
Willow warbler,3H/09,11,11,22,11,NA,NA,NA,NA
Willow warbler,3H/10,11,11,22,11,NA,NA,NA,NA
Willow warbler,3H/11,11,11,22,11,NA,NA,NA,NA
Willow warbler,3H/12,11,11,22,11,NA,NA,NA,NA
Willow warbler,3H/13,11,11,22,11,NA,NA,NA,NA
Willow warbler,3H/14,11,11,22,11,NA,NA,NA,NA
Willow warbler,3H/15,11,11,22,11,NA,NA,NA,NA
Willow warbler,3H/16,11,11,22,11,NA,NA,NA,NA
Willow warbler,1P/01,11,11,22,11,NA,NA,NA,NA
Willow warbler,1P/02,11,11,22,11,NA,NA,NA,NA
Willow warbler,1P/03,10,12,22,11,NA,NA,NA,NA
Willow warbler,1P/04,11,12,23,11.5,NA,NA,NA,NA
Willow warbler,1P/05,10,11,21,10.5,NA,NA,NA,NA
Willow warbler,1P/06,10,11,21,10.5,NA,NA,NA,NA
Willow warbler,1P/07,11,11,22,11,NA,NA,NA,NA
Willow warbler,1P/08,11,11,22,11,NA,NA,NA,NA
Willow warbler,1P/09,11,11,22,11,NA,NA,NA,NA
Willow warbler,1P/10,11,11,22,11,NA,NA,NA,NA
Willow warbler,0H/01,11,11,22,11,NA,NA,NA,NA
Willow warbler,0H/02,10,11,21,10.5,NA,NA,NA,NA
Willow warbler,0H/03,11,12,23,11.5,NA,NA,NA,NA
Willow warbler,0H/04,11,11,22,11,NA,NA,NA,NA
Willow warbler,0H/05,11,11,22,11,NA,NA,NA,NA
Willow warbler,0G/15,12,12,24,12,NA,NA,NA,NA
Willow warbler,0G/19,11,11,22,11,NA,NA,NA,NA
Willow warbler,0G/20,11,12,23,11.5,NA,NA,NA,NA
Willow warbler,0G/21,11,11,22,11,NA,NA,NA,NA
Willow warbler,0G/22,11,11,22,11,NA,NA,NA,NA
Willow warbler,0G/23,11,11,22,11,NA,NA,NA,NA
Willow warbler,0G/24,11,12,23,11.5,NA,NA,NA,NA
Willow warbler,0G/25,9,12,21,10.5,NA,NA,NA,NA
Willow warbler,0G/26,11,13,24,12,NA,NA,NA,NA
Willow warbler,0G/27,11,11,22,11,NA,NA,NA,NA
Willow warbler,0G/28,9,11,20,10,NA,NA,NA,NA
Willow warbler,0G/30,10,10,20,10,NA,NA,NA,NA
Willow warbler,0G/31,11,11,22,11,NA,NA,NA,NA
Willow warbler,0G/32,11,12,23,11.5,NA,NA,NA,NA
Willow warbler,1F/01,11,11,22,11,NA,NA,NA,NA
Willow warbler,1F/02,11,11,22,11,NA,NA,NA,NA
Willow warbler,1F/03,11,12,23,11.5,NA,NA,NA,NA
Willow warbler,1F/04,11,11,22,11,NA,NA,NA,NA
Willow warbler,1F/06,9,11,20,10,NA,NA,NA,NA
Willow warbler,1F/07,10,11,21,10.5,NA,NA,NA,NA
Willow warbler,1F/08,10,11,21,10.5,NA,NA,NA,NA
Willow warbler,1F/09,11,11,22,11,NA,NA,NA,NA
Willow warbler,1F/11,11,11,22,11,NA,NA,NA,NA
Willow warbler,1F/12,12,12,24,12,NA,NA,NA,NA
Willow warbler,1F/13,12,12,24,12,NA,NA,NA,NA
Willow warbler,1F/15,10,11,21,10.5,NA,NA,NA,NA
Willow warbler,7D/01,11,11,22,11,NA,NA,NA,NA
Willow warbler,7D/02,11,13,24,12,NA,NA,NA,NA
Willow warbler,7D/03,11,11,22,11,NA,NA,NA,NA
Willow warbler,7D/04,11,11,22,11,NA,NA,NA,NA
Willow warbler,7D/05,10,11,21,10.5,NA,NA,NA,NA
Willow warbler,7D/06,11,11,22,11,NA,NA,NA,NA
Willow warbler,7D/07,11,11,22,11,NA,NA,NA,NA
Willow warbler,7D/08,11,12,23,11.5,NA,NA,NA,NA
Willow warbler,7D/09,11,11,22,11,NA,NA,NA,NA
Willow warbler,7D/11,11,11,22,11,NA,NA,NA,NA
Willow warbler,7E/03,11,11,22,11,NA,NA,NA,NA
Willow warbler,7E/04,9,11,20,10,NA,NA,NA,NA
Willow warbler,7E/05,11,11,22,11,NA,NA,NA,NA
Willow warbler,7E/06,11,11,22,11,NA,NA,NA,NA
Willow warbler,7E/07,11,11,22,11,NA,NA,NA,NA
Willow warbler,7E/08,11,11,22,11,NA,NA,NA,NA
Willow warbler,7E/09,11,11,22,11,NA,NA,NA,NA
Willow warbler,7E/10,9,11,20,10,NA,NA,NA,NA
Willow warbler,N06,11,12,23,11.5,NA,NA,NA,NA
Willow warbler,N07,9,11,20,10,NA,NA,NA,NA
Willow warbler,N08,12,13,25,12.5,NA,NA,NA,NA
Willow warbler,4F01,11,11,22,11,NA,NA,NA,NA
Willow warbler,4F03,11,11,22,11,NA,NA,NA,NA
Willow warbler,4F04,11,11,22,11,NA,NA,NA,NA
Willow warbler,4F05,11,11,22,11,NA,NA,NA,NA
Willow warbler,4F06,9,11,20,10,NA,NA,NA,NA
Willow warbler,4F07,11,12,23,11.5,NA,NA,NA,NA
Willow warbler,4F08,11,11,22,11,NA,NA,NA,NA
Willow warbler,4F09,11,11,22,11,NA,NA,NA,NA
Willow warbler,4F10,11,11,22,11,NA,NA,NA,NA
Willow warbler,4F11,11,12,23,11.5,NA,NA,NA,NA
Willow warbler,4F12,11,11,22,11,NA,NA,NA,NA
Willow warbler,4F13,10,11,21,10.5,NA,NA,NA,NA
Willow warbler,4F14,11,13,24,12,NA,NA,NA,NA
Willow warbler,4F15,11,11,22,11,NA,NA,NA,NA
Willow warbler,4E01,10,11,21,10.5,NA,NA,NA,NA
Willow warbler,4E02,11,13,24,12,NA,NA,NA,NA
Willow warbler,4E03,9,11,20,10,NA,NA,NA,NA
Willow warbler,4E04,11,11,22,11,NA,NA,NA,NA
Willow warbler,4E05,11,11,22,11,NA,NA,NA,NA
Willow warbler,4E06,11,11,22,11,NA,NA,NA,NA
Willow warbler,4E07,11,11,22,11,NA,NA,NA,NA
Willow warbler,4E08,11,11,22,11,NA,NA,NA,NA
Willow warbler,4E09,11,11,22,11,NA,NA,NA,NA
Willow warbler,4E10,11,11,22,11,NA,NA,NA,NA
Willow warbler,4E11,11,11,22,11,NA,NA,NA,NA
Willow warbler,4E12,11,11,22,11,NA,NA,NA,NA
Willow warbler,4E13,11,11,22,11,NA,NA,NA,NA
Willow warbler,4E14,9,11,20,10,NA,NA,NA,NA
Willow warbler,4E15,9,11,20,10,NA,NA,NA,NA
Willow warbler,0J/01,11,11,22,11,NA,NA,NA,NA
Willow warbler,0J/02,11,13,24,12,NA,NA,NA,NA
Willow warbler,0J/03,11,11,22,11,NA,NA,NA,NA
Willow warbler,0J/04,11,11,22,11,NA,NA,NA,NA
Willow warbler,0J/05,12,12,24,12,NA,NA,NA,NA
Willow warbler,0J/06,11,11,22,11,NA,NA,NA,NA
Willow warbler,0J/07,11,11,22,11,NA,NA,NA,NA
Willow warbler,0J/08,10,10,20,10,NA,NA,NA,NA
Willow warbler,0J/09,11,11,22,11,NA,NA,NA,NA
Willow warbler,2F/01,11,11,22,11,NA,NA,NA,NA
Willow warbler,2F/02,11,11,22,11,NA,NA,NA,NA
Willow warbler,2F/03,11,13,24,12,NA,NA,NA,NA
Willow warbler,2F/04,11,12,23,11.5,NA,NA,NA,NA
Willow warbler,2F/05,11,11,22,11,NA,NA,NA,NA
Willow warbler,2F/06,11,11,22,11,NA,NA,NA,NA
Willow warbler,0I/01,11,11,22,11,NA,NA,NA,NA
Willow warbler,0I/02,11,11,22,11,NA,NA,NA,NA
Willow warbler,0I/03,10,11,21,10.5,NA,NA,NA,NA
Willow warbler,0I/04,11,12,23,11.5,NA,NA,NA,NA
Willow warbler,0I/05,11,11,22,11,NA,NA,NA,NA
Willow warbler,0I/06,10,11,21,10.5,NA,NA,NA,NA
Willow warbler,0I/07,11,11,22,11,NA,NA,NA,NA
Willow warbler,0I/08,10,11,21,10.5,NA,NA,NA,NA
Willow warbler,0I/09,9,11,20,10,NA,NA,NA,NA
Willow warbler,0I/10,11,11,22,11,NA,NA,NA,NA
Willow warbler,0I/11,11,11,22,11,NA,NA,NA,NA
Willow warbler,0I/12,11,13,24,12,NA,NA,NA,NA
Willow warbler,0I/13,12,12,24,12,NA,NA,NA,NA
Willow warbler,0I/14,11,11,22,11,NA,NA,NA,NA
Willow warbler,0I/15,9,11,20,10,NA,NA,NA,NA
Willow warbler,0A/01,11,12,23,11.5,NA,NA,NA,NA
Willow warbler,0A/02,11,11,22,11,NA,NA,NA,NA
Willow warbler,0A/03,11,11,22,11,NA,NA,NA,NA
Willow warbler,0A/04,11,11,22,11,NA,NA,NA,NA
Willow warbler,0A/05,11,11,22,11,NA,NA,NA,NA
Willow warbler,0A/06,11,11,22,11,NA,NA,NA,NA
Willow warbler,0A/07,11,11,22,11,NA,NA,NA,NA
Willow warbler,0A/08,10,11,21,10.5,NA,NA,NA,NA
Willow warbler,0A/09,9,11,20,10,NA,NA,NA,NA
Willow warbler,0A/10,11,12,23,11.5,NA,NA,NA,NA
Willow warbler,0A/11,11,11,22,11,NA,NA,NA,NA
Willow warbler,0A/12,9,11,20,10,NA,NA,NA,NA
Willow warbler,0A/13,11,11,22,11,NA,NA,NA,NA
Willow warbler,0A/14,10,11,21,10.5,NA,NA,NA,NA
Willow warbler,0A/15,11,11,22,11,NA,NA,NA,NA
Willow warbler,1N/01,11,11,22,11,NA,NA,NA,NA
Willow warbler,1N/02,10,11,21,10.5,NA,NA,NA,NA
Willow warbler,1N/03,11,11,22,11,NA,NA,NA,NA
Willow warbler,1N/04,11,11,22,11,NA,NA,NA,NA
Willow warbler,1N/05,11,11,22,11,NA,NA,NA,NA
Willow warbler,1N/06,11,11,22,11,NA,NA,NA,NA
Willow warbler,1N/07,11,11,22,11,NA,NA,NA,NA
Willow warbler,1N/08,11,12,23,11.5,NA,NA,NA,NA
Willow warbler,1N/09,11,11,22,11,NA,NA,NA,NA
Willow warbler,1N/10,11,11,22,11,NA,NA,NA,NA
Willow warbler,1N/11,11,11,22,11,NA,NA,NA,NA
Willow warbler,1N/12,11,11,22,11,NA,NA,NA,NA
Willow warbler,10/01,11,11,22,11,NA,NA,NA,NA
Willow warbler,10/02,11,12,23,11.5,NA,NA,NA,NA
Willow warbler,10/03,11,11,22,11,NA,NA,NA,NA
Willow warbler,10/04,11,11,22,11,NA,NA,NA,NA
Willow warbler,10/05,11,11,22,11,NA,NA,NA,NA
Willow warbler,10/06,11,11,22,11,NA,NA,NA,NA
Willow warbler,10/07,11,11,22,11,NA,NA,NA,NA
Willow warbler,10/08,11,11,22,11,NA,NA,NA,NA
Willow warbler,10/09,11,11,22,11,NA,NA,NA,NA
Willow warbler,5B/01,11,11,22,11,NA,NA,NA,NA
Willow warbler,5B/02,9,10,19,9.5,NA,NA,NA,NA
Willow warbler,5B/03,11,11,22,11,NA,NA,NA,NA
Willow warbler,5B/04,10,11,21,10.5,NA,NA,NA,NA
Willow warbler,5B/05,10,10,20,10,NA,NA,NA,NA
Willow warbler,5B/06,11,12,23,11.5,NA,NA,NA,NA
Willow warbler,5B/07,11,11,22,11,NA,NA,NA,NA
Willow warbler,5B/08,11,12,23,11.5,NA,NA,NA,NA
Willow warbler,5B/09,11,11,22,11,NA,NA,NA,NA
Willow warbler,5B/10,11,11,22,11,NA,NA,NA,NA
Willow warbler,5B/11,11,11,22,11,NA,NA,NA,NA
Willow warbler,5B/12,11,11,22,11,NA,NA,NA,NA
Willow warbler,5C/01,11,11,22,11,NA,NA,NA,NA
Willow warbler,5C/02,11,11,22,11,NA,NA,NA,NA
Willow warbler,5C/03,11,11,22,11,NA,NA,NA,NA
Willow warbler,5C/04,11,11,22,11,NA,NA,NA,NA
Willow warbler,5C/05,11,11,22,11,NA,NA,NA,NA
Willow warbler,5C/06,11,11,22,11,NA,NA,NA,NA
Willow warbler,5C/07,10,11,21,10.5,NA,NA,NA,NA
Willow warbler,5C/08,10,11,21,10.5,NA,NA,NA,NA
Willow warbler,5C/09,11,11,22,11,NA,NA,NA,NA
Willow warbler,5C/10,11,11,22,11,NA,NA,NA,NA
Willow warbler,5C/11,9,11,20,10,NA,NA,NA,NA
Willow warbler,5F/01,11,11,22,11,NA,NA,NA,NA
Willow warbler,5F/02,11,11,22,11,NA,NA,NA,NA
Willow warbler,5F/03,11,11,22,11,NA,NA,NA,NA
Willow warbler,5F/04,9,11,20,10,NA,NA,NA,NA
Willow warbler,5F/05,11,11,22,11,NA,NA,NA,NA
Willow warbler,5F/06,11,11,22,11,NA,NA,NA,NA
Willow warbler,5F/07,11,11,22,11,NA,NA,NA,NA
Willow warbler,5F/08,11,12,23,11.5,NA,NA,NA,NA
Willow warbler,5F/09,11,11,22,11,NA,NA,NA,NA
Willow warbler,5F/10,11,12,23,11.5,NA,NA,NA,NA
Willow warbler,5F/11,11,11,22,11,NA,NA,NA,NA
Willow warbler,5F/12,11,11,22,11,NA,NA,NA,NA
Willow warbler,5F/13,11,11,22,11,NA,NA,NA,NA
Willow warbler,5F/14,11,11,22,11,NA,NA,NA,NA
Willow warbler,5F/15,11,13,24,12,NA,NA,NA,NA
Willow warbler,4C/01,10,11,21,10.5,NA,NA,NA,NA
Willow warbler,4C/02,11,11,22,11,NA,NA,NA,NA
Willow warbler,4C/03,11,11,22,11,NA,NA,NA,NA
Willow warbler,4C/04,11,11,22,11,NA,NA,NA,NA
Willow warbler,4C/05,10,11,21,10.5,NA,NA,NA,NA
Willow warbler,4C/06,11,11,22,11,NA,NA,NA,NA
Willow warbler,4C/07,10,12,22,11,NA,NA,NA,NA
Willow warbler,4C/08,11,11,22,11,NA,NA,NA,NA
Willow warbler,4C/09,11,11,22,11,NA,NA,NA,NA
Willow warbler,4C/10,11,11,22,11,NA,NA,NA,NA
Willow warbler,4C/11,11,12,23,11.5,NA,NA,NA,NA
Willow warbler,4C/12,11,11,22,11,NA,NA,NA,NA
Willow warbler,4C/13,11,11,22,11,NA,NA,NA,NA
Willow warbler,4C/14,11,11,22,11,NA,NA,NA,NA
Willow warbler,4C/15,11,11,22,11,NA,NA,NA,NA
Willow warbler,6D/01,11,11,22,11,NA,NA,NA,NA
Willow warbler,6D/02,9,10,19,9.5,NA,NA,NA,NA
Willow warbler,6D/03,11,11,22,11,NA,NA,NA,NA
Willow warbler,6D/04,10,11,21,10.5,NA,NA,NA,NA
Willow warbler,6D/05,11,11,22,11,NA,NA,NA,NA
Willow warbler,6D/06,11,13,24,12,NA,NA,NA,NA
Willow warbler,6D/07,10,12,22,11,NA,NA,NA,NA
Willow warbler,6D/08,11,11,22,11,NA,NA,NA,NA
Willow warbler,6D/09,9,11,20,10,NA,NA,NA,NA
Willow warbler,6D/10,11,11,22,11,NA,NA,NA,NA
Willow warbler,6E/01,11,12,23,11.5,NA,NA,NA,NA
Willow warbler,6E/02,11,11,22,11,NA,NA,NA,NA
Willow warbler,6E/03,11,12,23,11.5,NA,NA,NA,NA
Willow warbler,6E/04,11,11,22,11,NA,NA,NA,NA
Willow warbler,6E/05,11,11,22,11,NA,NA,NA,NA
Willow warbler,6E/07,11,11,22,11,NA,NA,NA,NA
Willow warbler,6E/08,11,11,22,11,NA,NA,NA,NA
Willow warbler,6E/09,11,12,23,11.5,NA,NA,NA,NA
Willow warbler,6E/10,10,11,21,10.5,NA,NA,NA,NA
Willow warbler,6E/11,9,11,20,10,NA,NA,NA,NA
Willow warbler,6E/12,11,11,22,11,NA,NA,NA,NA
Willow warbler,6E/13,11,11,22,11,NA,NA,NA,NA
Willow warbler,6E/14,11,11,22,11,NA,NA,NA,NA
Willow warbler,6E/15,10,11,21,10.5,NA,NA,NA,NA
Willow warbler,6E/16,11,11,22,11,NA,NA,NA,NA
Willow warbler,2G/01,11,11,22,11,NA,NA,NA,NA
Willow warbler,2G/02,11,11,22,11,NA,NA,NA,NA
Willow warbler,2G/03,11,11,22,11,NA,NA,NA,NA
Willow warbler,2G/04,11,11,22,11,NA,NA,NA,NA
Willow warbler,2G/05,12,12,24,12,NA,NA,NA,NA
Willow warbler,2G/06,11,11,22,11,NA,NA,NA,NA
Willow warbler,2G/07,11,11,22,11,NA,NA,NA,NA
Willow warbler,2G/08,11,12,23,11.5,NA,NA,NA,NA
Willow warbler,2G/09,9,10,19,9.5,NA,NA,NA,NA
Willow warbler,2G/11,10,12,22,11,NA,NA,NA,NA
Willow warbler,2G/12,11,11,22,11,NA,NA,NA,NA
Willow warbler,2G/13,11,11,22,11,NA,NA,NA,NA
Willow warbler,2G/14,11,11,22,11,NA,NA,NA,NA
Willow warbler,2G/15,10,12,22,11,NA,NA,NA,NA
Willow warbler,N05,11,12,23,11.5,NA,NA,NA,NA
Willow warbler,N/0,11,11,22,11,NA,NA,NA,NA
Willow warbler,1351,9,11,20,10,168,174,342,171
Willow warbler,1381,9,11,20,10,175,175,350,175
Willow warbler,1386,9,11,20,10,166,174,340,170
Willow warbler,1409,9,11,20,10,168,170,338,169
Willow warbler,1411,9,11,20,10,164,168,332,166
Willow warbler,1417,9,11,20,10,162,174,336,168
Willow warbler,1420,9,11,20,10,170,172,342,171
Willow warbler,1423,9,11,20,10,NA,NA,NA,NA
Willow warbler,1435,9,11,20,10,162,174,336,168
Willow warbler,1324,10,11,21,10.5,NA,NA,NA,NA
Willow warbler,1352,10,11,21,10.5,168,172,340,170
Willow warbler,1354,10,11,21,10.5,168,172,340,170
Willow warbler,1357,10,11,21,10.5,166,174,340,170
Willow warbler,1365,10,11,21,10.5,166,176,342,171
Willow warbler,1369,10,11,21,10.5,170,174,344,172
Willow warbler,1379,10,12,22,11,168,172,340,170
Willow warbler,1383,10,11,21,10.5,164,174,338,169
Willow warbler,1391,10,11,21,10.5,160,170,330,165
Willow warbler,1415,10,10,20,10,168,170,338,169
Willow warbler,1424,10,11,21,10.5,168,172,340,170
Willow warbler,1428,10,11,21,10.5,164,172,336,168
Willow warbler,1430,10,11,21,10.5,168,172,340,170
Willow warbler,1432,10,11,21,10.5,164,168,332,166
Willow warbler,1434,10,12,22,11,NA,NA,NA,NA
Willow warbler,1436,10,11,21,10.5,166,168,334,167
Willow warbler,1437,10,11,21,10.5,172,176,348,174
Willow warbler,1448,10,11,21,10.5,160,174,334,167
Willow warbler,1452,10,10,20,10,170,174,344,172
Willow warbler,1455,10,11,21,10.5,170,176,346,173
Willow warbler,1320,11,11,22,11,174,174,348,174
Willow warbler,1321,11,11,22,11,174,174,348,174
Willow warbler,1323,11,11,22,11,172,172,344,172
Willow warbler,1326,11,11,22,11,166,172,338,169
Willow warbler,1327,11,12,23,11.5,168,172,340,170
Willow warbler,1328,11,11,22,11,168,172,340,170
Willow warbler,1329,11,11,22,11,168,170,338,169
Willow warbler,1330,11,11,22,11,172,172,344,172
Willow warbler,1331,11,11,22,11,166,168,334,167
Willow warbler,1332,11,11,22,11,170,172,342,171
Willow warbler,1333,11,11,22,11,168,172,340,170
Willow warbler,1334,11,11,22,11,168,170,338,169
Willow warbler,1336,11,12,23,11.5,168,172,340,170
Willow warbler,1337,11,13,24,12,170,172,342,171
Willow warbler,1339,11,12,23,11.5,164,168,332,166
Willow warbler,1340,11,11,22,11,172,174,346,173
Willow warbler,1341,11,11,22,11,168,168,336,168
Willow warbler,1342,11,11,22,11,168,172,340,170
Willow warbler,1344,11,11,22,11,168,172,340,170
Willow warbler,1345,11,12,23,11.5,172,174,346,173
Willow warbler,1346,11,11,22,11,NA,NA,NA,NA
Willow warbler,1347,11,12,23,11.5,166,168,334,167
Willow warbler,1348,11,11,22,11,164,174,338,169
Willow warbler,1349,11,12,23,11.5,174,174,348,174
Willow warbler,1353,11,13,24,12,172,174,346,173
Willow warbler,1356,11,11,22,11,174,176,350,175
Willow warbler,1358,11,11,22,11,NA,NA,NA,NA
Willow warbler,1359,11,11,22,11,172,174,346,173
Willow warbler,1361,11,11,22,11,170,174,344,172
Willow warbler,1362,11,11,22,11,NA,NA,NA,NA
Willow warbler,1363,11,12,23,11.5,168,172,340,170
Willow warbler,1364,11,11,22,11,NA,NA,NA,NA
Willow warbler,1366,11,12,23,11.5,162,172,334,167
Willow warbler,1367,11,11,22,11,NA,NA,NA,NA
Willow warbler,1368,11,12,23,11.5,172,174,346,173
Willow warbler,1370,11,11,22,11,168,170,338,169
Willow warbler,1371,11,12,23,11.5,162,172,334,167
Willow warbler,1372,11,11,22,11,170,170,340,170
